Open,High,Low,Close,Volume,nextdaylow
414.83,469.75,407.37,458.79,50730200,453.54
421.46,427.40,395.25,414.06,22493500,407.37
420.89,439.61,415.79,421.12,19226500,395.25
363.71,429.77,351.27,420.95,62562800,415.79
442.26,443.37,358.73,365.18,55868300,351.27
453.18,455.73,441.93,442.73,13204400,358.73
447.61,457.42,446.11,453.09,10921600,441.93
461.47,462.56,445.12,449.42,15616600,446.11
463.40,466.32,452.97,460.50,10241400,445.12
446.67,463.57,444.20,461.91,13404500,452.97
445.66,454.65,429.09,447.53,22925500,444.20
436.44,449.57,414.89,444.72,40765500,429.09
479.14,495.05,431.27,437.14,49647600,414.89
457.00,495.34,457.00,478.38,35685800,431.27
462.30,483.02,443.36,457.00,28254000,457.00
492.37,492.37,444.18,460.27,42958300,443.36
501.71,504.86,489.73,491.17,11147100,444.18
477.14,526.02,473.23,495.67,58828300,489.73
580.26,580.56,471.24,471.24,62225400,473.23
583.48,590.03,570.96,580.83,16401100,471.24
585.03,585.44,572.60,583.92,14020100,570.96
562.51,586.56,551.77,583.41,22706900,572.60
565.76,570.24,560.88,561.27,9288400,551.77
571.18,572.55,554.39,565.04,17360700,560.88
588.29,604.59,561.81,571.49,38414100,554.39
609.74,609.74,587.49,588.77,20572900,561.81
613.90,622.00,609.10,609.89,14228900,587.49
621.84,622.39,603.80,614.83,24011500,609.10
630.92,632.68,616.85,622.37,14648200,603.80
636.50,637.52,628.11,631.11,5277290,616.85
629.37,639.14,627.30,636.12,4342080,628.11
638.14,639.53,627.21,628.80,11913800,627.30
633.62,644.20,630.85,638.14,11634900,627.21
631.91,648.03,629.51,632.10,18621200,630.85
627.95,638.42,618.84,634.11,11732500,629.51
636.33,644.76,615.02,627.79,20639800,618.84
616.31,643.95,612.35,636.96,15396500,615.02
629.66,635.14,604.46,617.45,18654200,612.35
664.31,665.34,616.35,629.15,34150800,604.46
664.52,669.77,649.79,663.86,16068100,616.35
666.24,674.28,646.28,665.51,22461900,649.79
668.24,696.22,655.68,666.78,55344600,646.28
562.56,702.91,560.52,667.76,96056896,655.68
567.23,570.48,553.27,559.79,7950760,560.52
549.92,573.38,539.29,565.61,18668100,553.27
579.70,584.14,545.17,549.26,28076100,539.29
581.65,594.05,566.62,578.77,25540800,545.17
537.04,603.80,532.58,582.69,64642700,566.62
540.24,541.38,420.41,538.71,126314000,532.58
606.04,607.61,538.70,546.32,57893900,420.41
606.47,639.91,599.70,605.82,31434400,538.70
574.24,614.48,558.58,605.42,31254000,599.70
556.88,582.96,530.47,574.16,47308100,558.58
623.09,627.73,556.14,556.14,46905000,530.47
625.97,631.77,618.70,623.03,13897800,556.14
627.16,645.76,612.54,626.60,20015100,618.70
614.23,656.95,607.31,626.27,31948400,612.54
651.30,665.10,584.17,616.63,40061700,607.31
660.90,661.84,632.84,650.92,26709200,584.17
601.17,691.72,541.04,661.99,102506000,632.84
651.08,657.99,601.91,605.24,38588100,541.04
672.38,672.90,643.04,651.72,25367600,601.91
683.50,712.46,636.66,672.17,72745200,643.04
681.32,703.71,550.50,681.03,112758000,636.66
671.46,712.27,655.25,682.90,39311400,550.50
699.57,721.82,661.87,673.92,38742600,655.25
783.20,783.20,654.35,712.40,113643000,661.87
815.59,819.81,770.59,781.55,50108700,654.35
829.96,837.32,811.91,811.91,22395100,770.59
823.77,840.17,820.94,827.96,16609700,811.91
824.08,826.48,807.22,823.83,13940100,820.94
832.90,844.72,820.67,825.37,11300900,807.22
828.61,853.52,827.11,832.58,19668700,820.67
818.43,831.87,812.60,829.92,17107900,827.11
826.02,830.50,799.06,819.03,29918200,812.60
809.96,836.87,809.85,826.00,17984400,799.06
774.02,832.50,766.98,812.51,44875500,809.85
884.60,893.00,757.11,771.39,49233600,766.98
853.68,897.02,844.86,885.28,32224300,757.11
796.24,861.45,792.96,853.61,24303900,844.86
822.43,822.43,783.58,797.07,34912000,792.96
845.46,851.57,819.32,822.04,15607100,783.58
867.21,870.15,837.36,845.59,18453700,819.32
869.65,881.20,855.93,863.91,18997300,837.36
871.39,886.39,853.87,870.20,27652700,855.93
839.66,870.96,825.53,870.96,24365700,853.87
816.07,841.49,816.07,840.00,18052700,825.53
834.49,842.91,797.63,814.64,39031700,816.07
860.29,866.16,835.63,835.63,19149300,797.63
833.12,872.81,830.86,860.90,28107200,835.63
843.17,855.69,825.66,833.27,20829800,830.86
860.19,861.29,806.05,841.20,45580900,825.66
919.60,928.52,851.17,863.22,39623500,806.05
867.32,921.48,861.72,913.95,44754200,851.17
846.69,871.19,822.60,868.48,31876800,861.72
841.47,864.36,804.14,846.86,59998600,822.60
795.99,870.68,776.18,842.72,74175600,804.14
946.49,965.74,802.00,802.00,81311696,776.18
936.05,1017.12,905.71,953.29,85565696,802.00
858.55,952.40,854.52,933.53,72898496,905.71
823.27,859.51,801.67,859.51,38005000,854.52
802.85,834.15,789.12,818.72,37810100,801.67
773.44,820.31,767.21,802.39,38489500,789.12
754.97,775.35,754.97,771.40,22489400,767.21
760.32,760.58,738.17,754.01,20897300,754.97
741.35,766.60,740.24,756.13,20707700,738.17
728.05,748.61,714.44,745.05,19011300,740.24
737.98,747.06,705.35,727.83,32505800,714.44
763.28,777.51,713.60,735.07,46862700,705.35
